"","SampleID","mix","Relative_abundance","Sample_name","Protocol","Site","Tree_host","Tree_log","Year","Year_since_decay_start","When","DNA_yields","Sample_or_Control","is.neg"
"19","C01","Proteobacteria",0.128407943453383,"2010_BA1","CTAB","Ground_bark","paper_birch","birch_01",2010,0,"decay_start",2.146875,"Sample",FALSE
"20","C01","Pseudomonas",0,"2010_BA1","CTAB","Ground_bark","paper_birch","birch_01",2010,0,"decay_start",2.146875,"Sample",FALSE
"21","C01","rare phylum",0.00336587007741501,"2010_BA1","CTAB","Ground_bark","paper_birch","birch_01",2010,0,"decay_start",2.146875,"Sample",FALSE
"22","C01","Sphingomonas",0.00218781555031976,"2010_BA1","CTAB","Ground_bark","paper_birch","birch_01",2010,0,"decay_start",2.146875,"Sample",FALSE
"23","C01","Terriglobus",0.000168293503870751,"2010_BA1","CTAB","Ground_bark","paper_birch","birch_01",2010,0,"decay_start",2.146875,"Sample",FALSE
"24","C01","Verrucomicrobiota",0.00151464153483676,"2010_BA1","CTAB","Ground_bark","paper_birch","birch_01",2010,0,"decay_start",2.146875,"Sample",FALSE
"25","C01","WPS-2",0,"2010_BA1","CTAB","Ground_bark","paper_birch","birch_01",2010,0,"decay_start",2.146875,"Sample",FALSE
"26","C02","1174-901-12",0.0818181818181818,"2010_BA2","CTAB","Ground_bark","paper_birch","birch_02",2010,0,"decay_start",3.72611465,"Sample",FALSE
"27","C02","Acidobacteriota",0.0545454545454545,"2010_BA2","CTAB","Ground_bark","paper_birch","birch_02",2010,0,"decay_start",3.72611465,"Sample",FALSE
"28","C02","Actinobacteriota",0.0454545454545455,"2010_BA2","CTAB","Ground_bark","paper_birch","birch_02",2010,0,"decay_start",3.72611465,"Sample",FALSE
"29","C02","Armatimonadota",0,"2010_BA2","CTAB","Ground_bark","paper_birch","birch_02",2010,0,"decay_start",3.72611465,"Sample",FALSE
"30","C02","Bacteroidota",0.0454545454545455,"2010_BA2","CTAB","Ground_bark","paper_birch","birch_02",2010,0,"decay_start",3.72611465,"Sample",FALSE
"31","C02","Burkholderia-Caballeronia-Paraburkholderia",0.00909090909090909,"2010_BA2","CTAB","Ground_bark","paper_birch","birch_02",2010,0,"decay_start",3.72611465,"Sample",FALSE
"32","C02","Cellulomonas",0,"2010_BA2","CTAB","Ground_bark","paper_birch","birch_02",2010,0,"decay_start",3.72611465,"Sample",FALSE
"33","C02","Chitinophaga",0,"2010_BA2","CTAB","Ground_bark","paper_birch","birch_02",2010,0,"decay_start",3.72611465,"Sample",FALSE
"34","C02","Conexibacter",0.0454545454545455,"2010_BA2","CTAB","Ground_bark","paper_birch","birch_02",2010,0,"decay_start",3.72611465,"Sample",FALSE
"35","C02","Endobacter",0.0272727272727273,"2010_BA2","CTAB","Ground_bark","paper_birch","birch_02",2010,0,"decay_start",3.72611465,"Sample",FALSE
"36","C02","Firmicutes",0.0272727272727273,"2010_BA2","CTAB","Ground_bark","paper_birch","birch_02",2010,0,"decay_start",3.72611465,"Sample",FALSE
"37","C02","Granulicella",0.0545454545454545,"2010_BA2","CTAB","Ground_bark","paper_birch","birch_02",2010,0,"decay_start",3.72611465,"Sample",FALSE
